,Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
1478,332713.0,10511785,HZ253128,05/05/2016 11:55:00 PM,012XX W 97TH PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,1,0,2213,22,21,73,18,1169793,1840192,2016,05/12/2016 03:50:15 PM,41.716982087,-87.653724969,"(41.716982087, -87.653724969)"
1479,332821.0,10511789,HZ253160,05/05/2016 06:00:00 PM,021XX S TRUMBULL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1024,10,24,30,7,1153751,1889508,2016,05/12/2016 03:50:15 PM,41.85264504,-87.711173269,"(41.85264504, -87.711173269)"
1480,332931.0,10511793,HZ253127,05/05/2016 04:00:00 PM,016XX W MAYPOLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,0,1224,12,27,28,5,1165439,1901110,2016,05/12/2016 03:50:15 PM,41.884241533,-87.667944636,"(41.884241533, -87.667944636)"
1481,333060.0,10511812,HZ253175,05/05/2016 11:00:00 PM,048XX N KILDARE AVE,810,THEFT,OVER $500,STREET,0,0,1712,17,39,14,6,1146842,1931781,2016,05/12/2016 03:50:15 PM,41.968781018,-87.735450137,"(41.968781018, -87.735450137)"
1482,333082.0,10511814,HZ253172,05/05/2016 09:30:00 PM,012XX N NOBLE ST,820,THEFT,$500 AND UNDER,STREET,0,0,1433,14,32,24,6,1166821,1908597,2016,05/12/2016 03:50:15 PM,41.904756873,-87.662654879,"(41.904756873, -87.662654879)"
1483,333190.0,10511815,HZ253091,05/05/2016 11:30:00 PM,033XX W CRYSTAL ST,610,BURGLARY,FORCIBLE ENTRY,CHA APARTMENT,0,0,1422,14,26,23,5,1153936,1908123,2016,05/12/2016 03:50:15 PM,41.903722859,-87.709998046,"(41.903722859, -87.709998046)"
1484,333212.0,10511818,HZ253077,05/05/2016 11:48:00 PM,007XX N CICERO AVE,460,BATTERY,SIMPLE,CTA BUS,0,0,1531,15,28,25,08B,1144216,1904672,2016,05/12/2016 03:50:15 PM,41.894441189,-87.745789055,"(41.894441189, -87.745789055)"
1485,333364.0,10511837,HZ253071,05/05/2016 11:55:00 AM,012XX E 71ST ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,0,0,324,3,5,69,3,1185519,1858165,2016,05/12/2016 03:50:15 PM,41.765946803,-87.595563723,"(41.765946803, -87.595563723)"
1486,333385.0,10511840,HZ253189,05/05/2016 09:45:00 AM,012XX N NOBLE ST,820,THEFT,$500 AND UNDER,STREET,0,0,1433,14,32,24,6,1166821,1908597,2016,05/12/2016 03:50:15 PM,41.904756873,-87.662654879,"(41.904756873, -87.662654879)"
1487,333430.0,10511845,HZ253201,05/05/2016 06:00:00 PM,047XX N DRAKE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1723,17,33,14,7,1151864,1931269,2016,05/12/2016 03:50:15 PM,41.967278404,-87.716997802,"(41.967278404, -87.716997802)"
1488,333516.0,10511889,HZ253227,05/05/2016 10:00:00 PM,091XX S COLFAX AVE,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,0,0,423,4,7,48,6,1195094,1844856,2016,05/12/2016 03:50:15 PM,41.729195123,-87.560906619,"(41.729195123, -87.560906619)"
1489,333538.0,10511895,HZ253229,05/05/2016 11:30:00 PM,049XX W JACKSON BLVD,560,ASSAULT,SIMPLE,STREET,0,0,1533,15,28,25,08A,1143440,1898215,2016,05/12/2016 03:50:15 PM,41.876736953,-87.748800643,"(41.876736953, -87.748800643)"
1490,333624.0,10511965,HZ253209,05/05/2016 10:30:00 PM,012XX N ADA ST,820,THEFT,$500 AND UNDER,STREET,0,0,1433,14,32,24,6,1167110,1908574,2016,05/12/2016 03:50:15 PM,41.904687554,-87.661593963,"(41.904687554, -87.661593963)"
1491,333733.0,10511970,HZ253253,05/05/2016 06:00:00 PM,087XX W SUMMERDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1614,16,41,76,14,1117054,1934217,2016,05/12/2016 03:50:15 PM,41.975983872,-87.84493121,"(41.975983872, -87.84493121)"
1492,333972.0,10511971,HZ253252,05/05/2016 05:00:00 PM,017XX S PAULINA ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,0,0,1234,12,25,31,14,1165314,1891689,2016,05/12/2016 03:50:15 PM,41.858392167,-87.668671527,"(41.858392167, -87.668671527)"
1493,333994.0,10511974,HZ253237,05/05/2016 09:30:00 PM,015XX N PARKSIDE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,2531,25,29,25,7,1138388,1909575,2016,05/12/2016 03:50:15 PM,41.908003138,-87.767075016,"(41.908003138, -87.767075016)"
1494,334016.0,10512012,HZ253261,05/05/2016 06:30:00 PM,040XX N HAMLIN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1723,17,39,16,7,1150340,1926550,2016,05/12/2016 03:50:15 PM,41.95435908,-87.722725056,"(41.95435908, -87.722725056)"
1495,334147.0,10512014,HZ253277,05/05/2016 09:00:00 PM,030XX N NEWCASTLE AVE,820,THEFT,$500 AND UNDER,STREET,0,0,2511,25,36,18,6,1130224,1919510,2016,05/12/2016 03:50:15 PM,41.93541,-87.79683755,"(41.93541, -87.79683755)"
1496,334169.0,10512034,HZ253304,05/05/2016 06:00:00 PM,012XX W LOYOLA AVE,820,THEFT,$500 AND UNDER,SIDEWALK,0,0,2432,24,40,1,6,1166708,1943819,2016,05/12/2016 03:50:15 PM,42.001409957,-87.662056556,"(42.001409957, -87.662056556)"
1497,334256.0,10512036,HZ253313,05/05/2016 09:00:00 PM,034XX N TRIPP AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,0,0,1731,17,30,16,5,1147446,1922503,2016,05/12/2016 03:50:15 PM,41.943309868,-87.733468027,"(41.943309868, -87.733468027)"
1498,334452.0,10512056,HZ253206,05/05/2016 08:30:00 PM,012XX N CLARK ST,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,0,0,1821,18,42,8,6,1175309,1908678,2016,05/12/2016 03:50:15 PM,41.904792804,-87.631473804,"(41.904792804, -87.631473804)"
1499,334540.0,10512080,HZ253312,05/05/2016 11:30:00 AM,021XX S MICHIGAN AVE,820,THEFT,$500 AND UNDER,RESIDENCE,0,0,131,1,2,33,6,1177540,1890161,2016,05/12/2016 03:50:15 PM,41.853930752,-87.623841071,"(41.853930752, -87.623841071)"
1500,334584.0,10512089,HZ253268,05/05/2016 06:40:00 PM,005XX N MICHIGAN AVE,860,THEFT,RETAIL THEFT,OTHER,0,0,1834,18,42,8,6,1177342,1903838,2016,05/12/2016 03:50:15 PM,41.891465732,-87.624153044,"(41.891465732, -87.624153044)"
1501,334606.0,10512090,HZ251954,05/05/2016 12:01:00 AM,062XX N CAMPBELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,0,0,2413,24,50,2,14,1158521,1941426,2016,05/12/2016 03:50:15 PM,41.995015656,-87.692241195,"(41.995015656, -87.692241195)"
1502,334691.0,10512094,HZ253351,05/05/2016 05:00:00 PM,060XX S CENTRAL AVE,890,THEFT,FROM BUILDING,OTHER,0,0,812,8,13,64,6,1140099,1863871,2016,05/12/2016 03:50:15 PM,41.782553544,-87.761906707,"(41.782553544, -87.761906707)"
1503,335107.0,10512095,HZ253349,05/05/2016 12:00:00 PM,050XX N SAWYER AVE,810,THEFT,OVER $500,ALLEY,0,0,1713,17,39,14,6,1153800,1933342,2016,05/12/2016 03:50:15 PM,41.972928403,-87.709823845,"(41.972928403, -87.709823845)"
1504,335193.0,10512167,HZ253387,05/05/2016 08:00:00 PM,010XX N MILWAUKEE AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,0,0,1213,12,27,24,6,1166952,1907092,2016,05/12/2016 03:50:15 PM,41.900624241,-87.662216929,"(41.900624241, -87.662216929)"
1505,336471.0,10512169,HZ253410,05/05/2016 11:58:00 AM,036XX E 106TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,SMALL RETAIL STORE,0,0,432,4,10,52,11,1202274,1835278,2016,05/12/2016 03:50:15 PM,41.702732531,-87.53493048,"(41.702732531, -87.53493048)"
1506,336493.0,10512177,HZ253222,05/05/2016 05:00:00 PM,005XX W KINZIE ST,810,THEFT,OVER $500,STREET,0,0,1214,12,42,24,6,1172417,1902919,2016,05/12/2016 03:50:15 PM,41.889054215,-87.642267275,"(41.889054215, -87.642267275)"
1507,336537.0,10512205,HZ253426,05/05/2016 07:00:00 PM,078XX S RHODES AVE,460,BATTERY,SIMPLE,SIDEWALK,0,0,624,6,6,69,08B,1181259,1853246,2016,05/12/2016 03:50:15 PM,41.752547756,-87.611329251,"(41.752547756, -87.611329251)"
1508,336602.0,10512206,HZ253421,05/05/2016 09:00:00 PM,0000X W 43RD PL,810,THEFT,OVER $500,OTHER,0,0,215,2,3,38,6,1176576,1876170,2016,05/12/2016 03:50:15 PM,41.815560146,-87.627801061,"(41.815560146, -87.627801061)"
1509,336645.0,10512209,HZ253397,05/05/2016 08:00:00 PM,038XX W MONROE ST,620,BURGLARY,UNLAWFUL ENTRY,STREET,0,0,1122,11,28,26,5,1150775,1899386,2016,05/12/2016 03:50:15 PM,41.879810068,-87.721837936,"(41.879810068, -87.721837936)"
1510,336754.0,10512218,HZ253270,05/05/2016 05:00:00 PM,054XX W MADISON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,0,1,1522,15,28,25,08B,1139904,1899485,2016,05/12/2016 03:50:15 PM,41.880287347,-87.761752861,"(41.880287347, -87.761752861)"
1511,336818.0,10512236,HZ253318,05/05/2016 06:30:00 PM,085XX S HERMITAGE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,0,0,614,6,18,71,26,1166167,1848019,2016,05/12/2016 03:50:15 PM,41.738538347,-87.666783454,"(41.738538347, -87.666783454)"
1512,336861.0,10512247,HZ253228,05/05/2016 10:00:00 PM,031XX W 59TH ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,0,0,824,8,16,66,14,1156527,1865342,2016,05/12/2016 03:50:15 PM,41.786274807,-87.701636523,"(41.786274807, -87.701636523)"
1513,336925.0,10512258,HZ253244,05/05/2016 09:00:00 PM,046XX N DRAKE AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE PORCH/HALLWAY,0,0,1723,17,33,14,04B,1151886,1930545,2016,05/12/2016 03:50:15 PM,41.965291266,-87.716936062,"(41.965291266, -87.716936062)"
1514,337447.0,10512275,HZ253399,05/05/2016 11:00:00 AM,002XX E 47TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,1,1,215,2,3,38,26,1178501,1873910,2016,05/12/2016 03:50:15 PM,41.809314925,-87.620808615,"(41.809314925, -87.620808615)"
1515,337883.0,10512291,HZ253205,05/05/2016 05:00:00 PM,025XX N MAJOR AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,2515,25,30,19,14,1137955,1916226,2016,05/12/2016 03:50:15 PM,41.926262076,-87.768504744,"(41.926262076, -87.768504744)"
1516,338167.0,10512300,HZ253225,05/05/2016 03:00:00 PM,035XX W GRAND AVE,610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,0,0,1121,11,26,23,5,1152785,1907242,2016,05/12/2016 03:50:15 PM,41.901328184,-87.714249317,"(41.901328184, -87.714249317)"
1517,338388.0,10512328,HZ253495,05/05/2016 10:30:00 AM,029XX S STATE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,0,133,1,3,35,26,1176763,1885284,2016,05/12/2016 03:50:15 PM,41.840565492,-87.626840187,"(41.840565492, -87.626840187)"
1518,338521.0,10512334,HZ253507,05/05/2016 09:30:00 PM,091XX S ASHLAND AVE,820,THEFT,$500 AND UNDER,CTA BUS STOP,0,0,2221,22,21,73,6,1167273,1844198,2016,05/12/2016 03:50:15 PM,41.72802938,-87.662840357,"(41.72802938, -87.662840357)"
1519,338928.0,10512338,HZ253554,05/05/2016 06:00:00 AM,030XX N SAWYER AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,0,0,1412,14,35,21,5,1154188,1920003,2016,05/12/2016 03:50:15 PM,41.936317541,-87.708754563,"(41.936317541, -87.708754563)"
1520,339163.0,10512342,HZ253461,05/05/2016 09:30:00 PM,043XX W CERMAK RD,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,0,0,1013,10,22,29,04A,1147580,1889013,2016,05/12/2016 03:50:15 PM,41.851407157,-87.733835632,"(41.851407157, -87.733835632)"
1521,339185.0,10512370,HZ253558,05/05/2016 05:00:00 PM,065XX S EVANS AVE,890,THEFT,FROM BUILDING,RESIDENCE,0,0,321,3,20,42,6,1182342,1861871,2016,05/12/2016 03:50:15 PM,41.776190615,-87.607093691,"(41.776190615, -87.607093691)"
1522,339251.0,10512396,HZ253564,05/05/2016 07:30:00 PM,019XX W DICKENS AVE,820,THEFT,$500 AND UNDER,STREET,0,0,1432,14,32,22,6,1163260,1913983,2016,05/12/2016 03:50:15 PM,41.919612084,-87.675583726,"(41.919612084, -87.675583726)"
1523,339577.0,10512401,HZ253571,05/05/2016 09:00:00 PM,039XX S LAKE PARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,214,2,4,36,14,1183288,1879189,2016,05/12/2016 03:50:15 PM,41.823690636,-87.603086415,"(41.823690636, -87.603086415)"
1524,339620.0,10512404,HZ253579,05/05/2016 02:00:00 PM,007XX N DEARBORN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,0,0,1832,18,42,8,11,1175800,1905508,2016,05/12/2016 03:50:15 PM,41.896083132,-87.629765732,"(41.896083132, -87.629765732)"
1525,339684.0,10512436,HZ253519,05/05/2016 06:00:00 PM,012XX N MAPLEWOOD AVE,820,THEFT,$500 AND UNDER,STREET,0,0,1423,14,26,24,6,1159180,1908112,2016,05/12/2016 03:50:15 PM,41.903586496,-87.690735859,"(41.903586496, -87.690735859)"
1526,339771.0,10512457,HZ253611,05/05/2016 06:45:00 PM,011XX S WABASH AVE,820,THEFT,$500 AND UNDER,CTA TRAIN,0,0,123,1,2,32,6,1176951,1895415,2016,05/12/2016 03:50:15 PM,41.868361406,-87.62584399,"(41.868361406, -87.62584399)"
1527,339815.0,10512462,HZ253586,05/05/2016 10:30:00 PM,031XX W POLK ST,820,THEFT,$500 AND UNDER,STREET,0,0,1134,11,24,27,6,1155633,1896202,2016,05/12/2016 03:50:15 PM,41.870976478,-87.70408564,"(41.870976478, -87.70408564)"
1528,339990.0,10512510,HZ253629,05/05/2016 09:00:00 PM,030XX N DAMEN AVE,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,0,0,1931,19,32,5,6,1162478,1920358,2016,05/12/2016 03:50:15 PM,41.937121908,-87.67827796,"(41.937121908, -87.67827796)"
1529,340380.0,10512532,HZ253625,05/05/2016 10:30:00 AM,040XX S KEDZIE AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,921,9,14,58,5,1155669,1877731,2016,05/12/2016 03:50:15 PM,41.820289177,-87.704450053,"(41.820289177, -87.704450053)"
1530,340485.0,10512535,HZ253576,05/05/2016 08:00:00 AM,061XX S WOLCOTT AVE,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,"SCHOOL, PUBLIC, BUILDING",0,0,714,7,15,67,2,1164741,1863948,2016,05/12/2016 03:50:15 PM,41.782279941,-87.671559063,"(41.782279941, -87.671559063)"
1531,340550.0,10512571,HZ253715,05/05/2016 09:00:00 PM,026XX N KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1412,14,35,22,14,1154485,1917190,2016,05/12/2016 03:50:15 PM,41.92859251,-87.707738486,"(41.92859251, -87.707738486)"
1532,340617.0,10512572,HZ253689,05/05/2016 08:00:00 AM,013XX W HUBBARD ST,560,ASSAULT,SIMPLE,RESTAURANT,0,0,1215,12,27,24,08A,1167137,1903200,2016,05/12/2016 03:50:15 PM,41.889940349,-87.661649331,"(41.889940349, -87.661649331)"
1533,341000.0,10512577,HZ253738,05/05/2016 07:00:00 PM,045XX N HARDING AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1723,17,39,14,7,1149243,1929818,2016,05/12/2016 03:50:15 PM,41.963348091,-87.726672763,"(41.963348091, -87.726672763)"
1534,341153.0,10512613,HZ253766,05/05/2016 03:30:00 PM,032XX W CERMAK RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,1024,10,24,30,08B,1155176,1889195,2016,05/12/2016 03:50:15 PM,41.851757681,-87.705951446,"(41.851757681, -87.705951446)"
1535,341240.0,10512617,HZ253779,05/05/2016 02:00:00 PM,071XX S CLYDE AVE,560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),1,0,333,3,5,43,08A,1191442,1858144,2016,05/12/2016 03:50:15 PM,41.765747716,-87.573854926,"(41.765747716, -87.573854926)"
1536,341346.0,10512620,HZ253743,05/05/2016 01:00:00 PM,030XX N AVERS AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,0,0,2523,25,30,21,6,1150619,1920156,2016,05/12/2016 03:50:15 PM,41.936807987,-87.721867087,"(41.936807987, -87.721867087)"
1537,341716.0,10512622,HZ253713,05/05/2016 11:30:00 AM,006XX N ALBANY AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,COMMERCIAL / BUSINESS OFFICE,0,0,1221,12,27,23,10,1155598,1904090,2016,05/12/2016 03:50:15 PM,41.892622637,-87.704001773,"(41.892622637, -87.704001773)"
1538,341760.0,10512623,HZ253769,05/05/2016 07:00:00 AM,061XX N SHERIDAN RD,890,THEFT,FROM BUILDING,APARTMENT,0,0,2433,24,48,77,6,1168514,1940972,2016,05/12/2016 03:50:15 PM,41.993558695,-87.655495503,"(41.993558695, -87.655495503)"
1539,341803.0,10512636,HZ253783,05/05/2016 04:00:00 PM,024XX N LINCOLN AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,1935,19,43,7,6,1169992,1916685,2016,05/12/2016 03:50:15 PM,41.926882156,-87.650770486,"(41.926882156, -87.650770486)"
1540,341907.0,10512639,HZ253840,05/05/2016 08:30:00 PM,020XX N HONORE ST,820,THEFT,$500 AND UNDER,STREET,0,0,1432,14,32,22,6,1163695,1913620,2016,05/12/2016 03:50:15 PM,41.918606821,-87.673995729,"(41.918606821, -87.673995729)"
1541,341949.0,10512642,HZ253804,05/05/2016 04:30:00 PM,090XX S MERRILL AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,0,0,413,4,7,48,26,1192082,1845464,2016,05/12/2016 03:50:15 PM,41.730937174,-87.57192043,"(41.730937174, -87.57192043)"
1542,342059.0,10512659,HZ253791,05/05/2016 03:00:00 PM,047XX S WOOD ST,920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,0,0,931,9,20,61,7,1165144,1873361,2016,05/12/2016 03:50:15 PM,41.808101843,-87.66981518,"(41.808101843, -87.66981518)"
1543,342446.0,10512720,HZ254057,05/05/2016 04:15:00 PM,116XX S MICHIGAN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,532,5,9,53,08B,1178929,1827558,2016,05/12/2016 03:50:15 PM,41.682109861,-87.620646895,"(41.682109861, -87.620646895)"
1544,342511.0,10512755,HZ253792,05/05/2016 11:30:00 PM,018XX S RIDGEWAY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,1014,10,24,29,14,1151662,1890678,2016,05/12/2016 03:50:15 PM,41.855896939,-87.718809864,"(41.855896939, -87.718809864)"
1545,342577.0,10512758,HZ253943,05/05/2016 11:05:00 PM,051XX N CALIFORNIA AVE,460,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,0,0,2031,20,40,4,08B,1156765,1934174,2016,05/12/2016 03:50:15 PM,41.975151721,-87.698898226,"(41.975151721, -87.698898226)"
1546,342749.0,10512759,HZ254127,05/05/2016 03:30:00 PM,060XX S MASON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,0,0,812,8,13,64,11,1137764,1863973,2016,05/12/2016 03:50:15 PM,41.782875713,-87.770465229,"(41.782875713, -87.770465229)"
1547,342880.0,10512783,HZ254087,05/05/2016 07:30:00 PM,001XX S CENTRAL AVE,820,THEFT,$500 AND UNDER,APARTMENT,0,1,1513,15,29,25,6,1139076,1898876,2016,05/12/2016 03:50:15 PM,41.878631263,-87.764808046,"(41.878631263, -87.764808046)"
1548,342924.0,10512787,HZ254168,05/05/2016 10:30:00 PM,008XX N WOOD ST,820,THEFT,$500 AND UNDER,STREET,0,0,1213,12,1,24,6,1164247,1905582,2016,05/12/2016 03:50:15 PM,41.896538327,-87.672195261,"(41.896538327, -87.672195261)"
1549,343290.0,10512810,HZ254163,05/05/2016 11:30:00 PM,066XX S RICHMOND ST,820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,0,0,831,8,15,66,6,1157859,1860381,2016,05/12/2016 03:50:15 PM,41.772634148,-87.696887326,"(41.772634148, -87.696887326)"
1550,344298.0,10512816,HZ254164,05/05/2016 06:40:00 PM,057XX S NATCHEZ AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,0,1,811,8,23,56,26,1134034,1865867,2016,05/12/2016 03:50:15 PM,41.788139389,-87.784096522,"(41.788139389, -87.784096522)"
1551,344320.0,10512819,HZ254185,05/05/2016 04:00:00 PM,084XX S ABERDEEN ST,820,THEFT,$500 AND UNDER,STREET,0,0,613,6,21,71,6,1170459,1848765,2016,05/12/2016 03:50:15 PM,41.740493177,-87.651036817,"(41.740493177, -87.651036817)"
1552,344447.0,10512829,HZ254044,05/05/2016 11:30:00 PM,001XX S ALBANY AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,0,0,1124,11,28,27,6,1155717,1899031,2016,05/12/2016 03:50:15 PM,41.878737854,-87.703701054,"(41.878737854, -87.703701054)"
1553,344598.0,10512834,HZ254228,05/05/2016 10:00:00 PM,032XX S UNION AVE,820,THEFT,$500 AND UNDER,STREET,0,0,915,9,11,60,6,1172161,1883428,2016,05/12/2016 03:50:15 PM,41.835575102,-87.643782302,"(41.835575102, -87.643782302)"
1554,344664.0,10512905,HZ254059,05/05/2016 05:30:00 PM,079XX S VERNON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,0,0,624,6,6,44,14,1180621,1852432,2016,05/12/2016 03:50:15 PM,41.750328718,-87.613692183,"(41.750328718, -87.613692183)"
1555,345574.0,10512916,HZ254295,05/05/2016 07:00:00 PM,047XX W FULLERTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,0,0,2521,25,31,19,14,1144193,1915534,2016,05/12/2016 03:50:15 PM,41.924248114,-87.745600178,"(41.924248114, -87.745600178)"
1556,345727.0,10512920,HZ253941,05/05/2016 07:00:00 PM,023XX S OAKLEY AVE,820,THEFT,$500 AND UNDER,STREET,0,0,1034,10,25,31,6,1161397,1888610,2016,05/12/2016 03:50:15 PM,41.850025388,-87.683134989,"(41.850025388, -87.683134989)"
1557,345814.0,10512934,HZ254133,05/05/2016 01:50:00 PM,073XX S CLAREMONT AVE,820,THEFT,$500 AND UNDER,STREET,0,0,835,8,18,66,6,1162005,1856012,2016,05/12/2016 03:50:15 PM,41.76055979,-87.681810449,"(41.76055979, -87.681810449)"
1558,345988.0,10512957,HZ254304,05/05/2016 10:00:00 AM,094XX S EWING AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,0,1,432,4,10,52,04B,1201657,1842811,2016,05/12/2016 03:50:15 PM,41.723419362,-87.536934589,"(41.723419362, -87.536934589)"
1559,346205.0,10512982,HZ254083,05/05/2016 11:00:00 PM,035XX N CLARK ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,0,0,1924,19,44,6,6,1168470,1923912,2016,05/12/2016 03:50:15 PM,41.946746491,-87.656153369,"(41.946746491, -87.656153369)"
1560,346248.0,10513000,HZ254472,05/05/2016 09:30:00 AM,016XX W NORTH AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,DAY CARE CENTER,0,0,1433,14,1,24,20,1165279,1910722,2016,05/12/2016 03:50:15 PM,41.910620959,-87.668258557,"(41.910620959, -87.668258557)"
1561,346511.0,10513071,HZ254558,05/05/2016 02:20:00 PM,031XX W BELDEN AVE,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",0,0,1414,14,26,22,08B,1155080,1915243,2016,05/12/2016 03:50:15 PM,41.923237855,-87.70560443,"(41.923237855, -87.70560443)"
1562,346533.0,10513090,HZ254272,05/05/2016 05:00:00 PM,073XX S PHILLIPS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,334,3,7,43,08B,1193921,1856701,2016,05/12/2016 03:50:15 PM,41.761727593,-87.564815996,"(41.761727593, -87.564815996)"
1563,346859.0,10513153,HZ254602,05/05/2016 04:00:00 PM,052XX S WASHTENAW AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,0,0,923,9,14,63,20,1159261,1869827,2016,05/12/2016 03:50:15 PM,41.798526696,-87.691489456,"(41.798526696, -87.691489456)"
1564,347011.0,10513261,HZ254777,05/05/2016 12:01:00 AM,046XX S LA CROSSE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,814,8,23,56,7,1144802,1873530,2016,05/12/2016 03:50:15 PM,41.808972337,-87.744421231,"(41.808972337, -87.744421231)"
1565,347033.0,10513266,HZ254725,05/05/2016 06:00:00 PM,050XX W WASHINGTON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,1533,15,28,25,14,1142704,1900032,2016,05/12/2016 03:50:15 PM,41.88173675,-87.751457809,"(41.88173675, -87.751457809)"
1566,347141.0,10513320,HZ254819,05/05/2016 09:30:00 PM,057XX S KENTON AVE,820,THEFT,$500 AND UNDER,ALLEY,0,0,813,8,13,62,6,1146721,1866183,2016,05/12/2016 03:50:15 PM,41.788774721,-87.737569383,"(41.788774721, -87.737569383)"
1567,347403.0,10513474,HZ254973,05/05/2016 01:00:00 PM,030XX N MASON AVE,560,ASSAULT,SIMPLE,APARTMENT,0,1,2514,25,30,19,08A,1136193,1919578,2016,05/12/2016 03:50:15 PM,41.935492003,-87.774899144,"(41.935492003, -87.774899144)"
1568,347640.0,10513497,HZ254954,05/05/2016 12:00:00 PM,030XX N MASON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,0,0,2514,25,30,19,11,1136193,1919578,2016,05/12/2016 03:50:15 PM,41.935492003,-87.774899144,"(41.935492003, -87.774899144)"
1569,348079.0,10513544,HZ255117,05/05/2016 10:00:00 AM,067XX S EMERALD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,STREET,0,0,723,7,6,68,11,1172493,1860277,2016,05/12/2016 03:50:15 PM,41.772039059,-87.643246133,"(41.772039059, -87.643246133)"
